,Source,Label,Target
283,Q102116664,http://dx.doi.org/10.1007/978-0-387-30400-7_879,http://dx.doi.org/10.1007/978-0-387-30400-7_879
284,Q102116664,0f9r_j,0f9r_j
285,Q102116664,http://id.worldcat.org/fast/1860831,http://id.worldcat.org/fast/1860831
286,Q102116664,1860831,1860831
287,Q102116664,http://viaf.org/viaf/50574581,http://viaf.org/viaf/50574581
288,Q102116664,Astronomers: A Biographical Reference,http://www.wikidata.org/entity/Q126740695
289,Q102116664,1307744,1307744
290,Q102116664,146728,146728
291,Q102116664,265111907,265111907
292,Q102116664,909613,909613
293,Q102116664,50574581,50574581
294,Q102116664,https://cir.nii.ac.jp/crid/1140563741672112640.rdf,https://cir.nii.ac.jp/crid/1140563741672112640.rdf
295,Q102116664,0038839,0038839
296,Q102116664,110917,110917
297,Q102116664,1140563741672112640,1140563741672112640
298,Q102116664,879,879
299,Q102116664,David Barton,http://www.wikidata.org/entity/Q102116664
300,Q102116664,491604,491604
301,Q102116664,http://www.idref.fr/131022334/id,http://www.idref.fr/131022334/id
302,Q102116664,w61w5h1n,w61w5h1n
303,Q102116664,1995-05-16T00:00:00Z,1995-05-16T00:00:00Z
304,Q102116664,131022334,131022334
305,Q102116664,1911-05-07T00:00:00Z,1911-05-07T00:00:00Z
306,Q102116664,18573,18573
307,Q102116664,http://data.bibliotheken.nl/id/thes/p094776830,http://data.bibliotheken.nl/id/thes/p094776830
308,Q102116664,http://data.nlg.gr/resource/authority/A110917,http://data.nlg.gr/resource/authority/A110917
309,Q102116664,http://dx.doi.org/10.1093/ref:odnb/58068,http://dx.doi.org/10.1093/ref:odnb/58068
310,Q102116664,statement/Q2575489-1E42C03A-8FEC-4FF0-8D22-79ACF9EFE9C7,http://www.wikidata.org/entity/statement/Q2575489-1E42C03A-8FEC-4FF0-8D22-79ACF9EFE9C7
311,Q102116664,statement/Q2575489-1C84FCD1-FF42-43BA-A3B3-43226D89DE6D,http://www.wikidata.org/entity/statement/Q2575489-1C84FCD1-FF42-43BA-A3B3-43226D89DE6D
312,Q102116664,statement/Q2575489-2173A9B0-09C6-40F5-B34C-489F2E4E811F,http://www.wikidata.org/entity/statement/Q2575489-2173A9B0-09C6-40F5-B34C-489F2E4E811F
313,Q102116664,statement/Q2575489-21965b67-43c6-b760-2c36-ed97f38acf88,http://www.wikidata.org/entity/statement/Q2575489-21965b67-43c6-b760-2c36-ed97f38acf88
314,Q102116664,statement/Q2575489-22AC22C1-533C-4ACD-ABC1-93E2E31AEC4E,http://www.wikidata.org/entity/statement/Q2575489-22AC22C1-533C-4ACD-ABC1-93E2E31AEC4E
315,Q102116664,statement/Q2575489-257842BB-2520-4755-B3B4-671B8BE8A75F,http://www.wikidata.org/entity/statement/Q2575489-257842BB-2520-4755-B3B4-671B8BE8A75F
316,Q102116664,statement/Q2575489-3712CE1B-16B0-428B-8A65-D57E286F9C81,http://www.wikidata.org/entity/statement/Q2575489-3712CE1B-16B0-428B-8A65-D57E286F9C81
317,Q102116664,statement/q2575489-399538f0-4912-3b82-ee63-84d87e112e54,http://www.wikidata.org/entity/statement/q2575489-399538f0-4912-3b82-ee63-84d87e112e54
318,Q102116664,statement/q2575489-4a0b0677-48d2-7879-4393-538bf44b7989,http://www.wikidata.org/entity/statement/q2575489-4a0b0677-48d2-7879-4393-538bf44b7989
319,Q102116664,statement/Q2575489-5C33AB64-5086-4B39-9DD8-647FD95E2BF5,http://www.wikidata.org/entity/statement/Q2575489-5C33AB64-5086-4B39-9DD8-647FD95E2BF5
320,Q102116664,statement/Q2575489-6980E97F-4C59-4391-896C-F0E0C3E6325F,http://www.wikidata.org/entity/statement/Q2575489-6980E97F-4C59-4391-896C-F0E0C3E6325F
321,Q102116664,statement/Q2575489-7E05EF62-1D61-4EBE-AA06-887590517F6E,http://www.wikidata.org/entity/statement/Q2575489-7E05EF62-1D61-4EBE-AA06-887590517F6E
322,Q102116664,statement/Q2575489-90C73C4C-9EC9-4992-B1D5-5A4E4EEBFCC4,http://www.wikidata.org/entity/statement/Q2575489-90C73C4C-9EC9-4992-B1D5-5A4E4EEBFCC4
323,Q102116664,statement/Q2575489-B504C25D-4BF6-4A9C-A1C6-BEDF55E50AC3,http://www.wikidata.org/entity/statement/Q2575489-B504C25D-4BF6-4A9C-A1C6-BEDF55E50AC3
324,Q102116664,statement/q2575489-b80bdf3d-4859-30a5-8bba-c75e26397bf0,http://www.wikidata.org/entity/statement/q2575489-b80bdf3d-4859-30a5-8bba-c75e26397bf0
325,Q102116664,statement/Q2575489-B9923515-7EF5-4C9F-BF9E-C8F0022BFD23,http://www.wikidata.org/entity/statement/Q2575489-B9923515-7EF5-4C9F-BF9E-C8F0022BFD23
326,Q102116664,statement/Q2575489-BC4482EB-121E-41CC-8402-68D2583A6372,http://www.wikidata.org/entity/statement/Q2575489-BC4482EB-121E-41CC-8402-68D2583A6372
327,Q102116664,statement/Q2575489-309629EA-001B-4AB0-A1B9-CB1F3F06A20B,http://www.wikidata.org/entity/statement/Q2575489-309629EA-001B-4AB0-A1B9-CB1F3F06A20B
328,Q102116664,statement/q2575489-380A23FB-ABAB-4561-B0FB-1FA5C060ACDC,http://www.wikidata.org/entity/statement/q2575489-380A23FB-ABAB-4561-B0FB-1FA5C060ACDC
329,Q102116664,statement/Q2575489-dddf305c-4240-e62d-acdf-d743683c2726,http://www.wikidata.org/entity/statement/Q2575489-dddf305c-4240-e62d-acdf-d743683c2726
330,Q102116664,statement/Q2575489-E3A2DC46-BDF8-46BC-B79B-5C274F262BA6,http://www.wikidata.org/entity/statement/Q2575489-E3A2DC46-BDF8-46BC-B79B-5C274F262BA6
331,Q102116664,statement/Q2575489-e432477c-4c36-9e10-0b00-372b41d637bb,http://www.wikidata.org/entity/statement/Q2575489-e432477c-4c36-9e10-0b00-372b41d637bb
332,Q102116664,statement/Q2575489-5912BE67-021C-43AE-9A02-C38B6A7E1BDA,http://www.wikidata.org/entity/statement/Q2575489-5912BE67-021C-43AE-9A02-C38B6A7E1BDA
333,Q102116664,statement/Q2575489-E4E11522-AC6C-4B0B-8072-C103E8664F0A,http://www.wikidata.org/entity/statement/Q2575489-E4E11522-AC6C-4B0B-8072-C103E8664F0A
334,Q102116664,statement/Q2575489-5B47B258-AC22-4C00-8BD1-29E01BDED31E,http://www.wikidata.org/entity/statement/Q2575489-5B47B258-AC22-4C00-8BD1-29E01BDED31E
335,Q102116664,statement/Q2575489-EC9ADA48-136D-4026-B422-6167F05CB3DA,http://www.wikidata.org/entity/statement/Q2575489-EC9ADA48-136D-4026-B422-6167F05CB3DA
336,Q102116664,statement/Q2575489-6FB14493-E6C3-4468-9E55-2CED13C89E66,http://www.wikidata.org/entity/statement/Q2575489-6FB14493-E6C3-4468-9E55-2CED13C89E66
337,Q102116664,statement/Q2575489-71BB6776-CF29-4335-A5CA-1DB6F6CBBD8F,http://www.wikidata.org/entity/statement/Q2575489-71BB6776-CF29-4335-A5CA-1DB6F6CBBD8F
338,Q102116664,statement/Q2575489-8116c6ab-b1e4-4c12-a583-8a3ce0499324,http://www.wikidata.org/entity/statement/Q2575489-8116c6ab-b1e4-4c12-a583-8a3ce0499324
339,Q102116664,statement/Q2575489-8D61CF31-4FDE-4C6B-9639-5D3CE32D5B62,http://www.wikidata.org/entity/statement/Q2575489-8D61CF31-4FDE-4C6B-9639-5D3CE32D5B62
340,Q102116664,statement/Q2575489-8DDF9CC7-BA57-4CCD-A47C-BBD778CD08AA,http://www.wikidata.org/entity/statement/Q2575489-8DDF9CC7-BA57-4CCD-A47C-BBD778CD08AA
341,Q102116664,statement/Q2575489-8EBBB7AE-CB8D-4275-90DF-EA1841FB0666,http://www.wikidata.org/entity/statement/Q2575489-8EBBB7AE-CB8D-4275-90DF-EA1841FB0666
342,Q102116664,statement/Q2575489-ABC3C1F8-934A-4A3D-822C-BAFA1831E79F,http://www.wikidata.org/entity/statement/Q2575489-ABC3C1F8-934A-4A3D-822C-BAFA1831E79F
343,Q102116664,statement/Q2575489-AF449DAB-7D1F-4204-B108-1FE5185F2BF0,http://www.wikidata.org/entity/statement/Q2575489-AF449DAB-7D1F-4204-B108-1FE5185F2BF0
344,Q102116664,statement/q2575489-BB1FEBE5-FBCF-4984-A979-AB46631911F1,http://www.wikidata.org/entity/statement/q2575489-BB1FEBE5-FBCF-4984-A979-AB46631911F1
345,Q102116664,statement/Q2575489-bb8cfc45-8a0b-436f-9e17-0382d4c6465f,http://www.wikidata.org/entity/statement/Q2575489-bb8cfc45-8a0b-436f-9e17-0382d4c6465f
346,Q102116664,statement/Q2575489-D37B2DC4-69F8-40BB-979E-DEB935705019,http://www.wikidata.org/entity/statement/Q2575489-D37B2DC4-69F8-40BB-979E-DEB935705019
347,Q102116664,statement/Q2575489-D559604C-7551-4502-8732-4F4444090391,http://www.wikidata.org/entity/statement/Q2575489-D559604C-7551-4502-8732-4F4444090391
348,Q102116664,statement/Q2575489-DA9EBD63-879C-44C0-BCE0-436883340154,http://www.wikidata.org/entity/statement/Q2575489-DA9EBD63-879C-44C0-BCE0-436883340154
349,Q102116664,statement/Q2575489-F1CC6443-E9C8-416D-9828-5CF0C271BA94,http://www.wikidata.org/entity/statement/Q2575489-F1CC6443-E9C8-416D-9828-5CF0C271BA94
350,Q102116664,statement/Q2575489-F51B211A-1BBB-40AF-9ABB-0EF4E24B7FBC,http://www.wikidata.org/entity/statement/Q2575489-F51B211A-1BBB-40AF-9ABB-0EF4E24B7FBC
351,Q102116664,statement/Q2575489-F6722AE9-ED60-42CD-927E-A585ED0662EA,http://www.wikidata.org/entity/statement/Q2575489-F6722AE9-ED60-42CD-927E-A585ED0662EA
352,Q102116664,https://ci.nii.ac.jp/author/DA05816853#entity,https://ci.nii.ac.jp/author/DA05816853#entity
353,Q102116664,https://d-nb.info/gnd/139605932,https://d-nb.info/gnd/139605932
354,Q102116664,https://livedata.bibsys.no/authority/5088085,https://livedata.bibsys.no/authority/5088085
355,Q102116664,/m/0f9r_j,/m/0f9r_j
356,Q102116664,0000000083816881,0000000083816881
357,Q102116664,094776830,094776830
358,Q102116664,139605932,139605932
359,Q102116664,1997.0017,1997.0017
360,Q102116664,35317570,35317570
361,Q102116664,5088085,5088085
362,Q102116664,987007280773505171,987007280773505171
363,Q102116664,DA05816853,DA05816853
364,Q102116664,E39PBJgxwDBrY9WBMJyqCkvmBP,E39PBJgxwDBrY9WBMJyqCkvmBP
365,Q102116664,lyttleton.raymond-a,lyttleton.raymond-a
366,Q102116664,mp78108,mp78108
367,Q102116664,n2002065110,n2002065110
368,Q102116664,NA2130,NA2130
369,Q102116664,raymond-arthur-lyttleton,raymond-arthur-lyttleton
370,Q102116664,http://id.loc.gov/authorities/names/n82099876,http://id.loc.gov/authorities/names/n82099876
371,Q102116664,statement/Q2575489-ce1dd682-412b-6cf8-e874-e2e636c6ed74,http://www.wikidata.org/entity/statement/Q2575489-ce1dd682-412b-6cf8-e874-e2e636c6ed74
372,Q102116664,The Royal Society,http://www.wikidata.org/entity/Q123885
373,Q102116664,n82099876,n82099876
374,Q102116664,cricket,http://www.wikidata.org/entity/Q5375
375,Q102116664,Lyttleton,http://www.wikidata.org/entity/Q132802081
376,Q102116664,58068,58068
377,Q102116664,A003538968,A003538968
378,Q62051641,2420405440,2420405440
379,Q62051641,Carlo Traverso,http://www.wikidata.org/entity/Q52513608
380,Q62051641,http://viaf.org/viaf/76398179,http://viaf.org/viaf/76398179
381,Q62051641,1944-01-01T00:00:00Z,1944-01-01T00:00:00Z
382,Q62051641,http://id.loc.gov/authorities/names/nr90000266,http://id.loc.gov/authorities/names/nr90000266
383,Q62051641,nr90000266,nr90000266
384,Q62051641,https://d-nb.info/gnd/122293304,https://d-nb.info/gnd/122293304
385,Q62051641,122293304,122293304
386,Q62051641,"italský profesor matematiky, publikuje hlavně v oblasti algebry","italský profesor matematiky, publikuje hlavně v oblasti algebry"
387,Q62051641,Anna Maria Bigatti,Anna Maria Bigatti
388,Q62051641,ਐਨਾ ਮਾਰੀਆ ਬਿਗਾਟੀ,ਐਨਾ ਮਾਰੀਆ ਬਿਗਾਟੀ
389,Q62051641,Anna Maria Bigatti,Anna Maria Bigatti
390,Q62051641,رياضياتي إيطالي,رياضياتي إيطالي
391,Q62051641,matemáticu italianu,matemáticu italianu
392,Q62051641,ইতালীয় গণিতবিদ,ইতালীয় গণিতবিদ
393,Q62051641,matemàtic italià,matemàtic italià
394,Q62051641,matemático italiano,matemático italiano
395,Q62051641,Itaalia matemaatik,Itaalia matemaatik
396,Q62051641,matematikari italiarra,matematikari italiarra
397,Q62051641,mathématicien italien,mathématicien italien
398,Q62051641,matemático italiano,matemático italiano
399,Q62051641,מתמטיקאי איטלקי,מתמטיקאי איטלקי
400,Q62051641,matemático italiano,matemático italiano
401,Q62051641,matematician italian,matematician italian
402,Q62051641,matematikan italian,matematikan italian
403,Q62051641,pa,pa
404,Q62051641,Kingdom of Italy,http://www.wikidata.org/entity/Q172579
405,Q62051641,https://en.wikipedia.org/,https://en.wikipedia.org/
406,Q62051641,http://www.wikidata.org/reference/fe5b9a6e85f660a4cea0fc2b13b79783f0f02d99,http://www.wikidata.org/reference/fe5b9a6e85f660a4cea0fc2b13b79783f0f02d99
407,Q62051641,Robbiano,http://www.wikidata.org/entity/Q101042294
408,Q62051641,mathematician,http://www.wikidata.org/entity/Q170790
409,Q62051641,76398179,76398179
410,Q62051641,0,0
411,Q62051641,http://wikiba.se/ontology#BestRank,http://wikiba.se/ontology#BestRank
412,Q62051641,http://wikiba.se/ontology#NormalRank,http://wikiba.se/ontology#NormalRank
413,Q62051641,30,30
414,Q62051641,http://schema.org/Article,http://schema.org/Article
415,Q62051641,45,45
416,Q62051641,Lorenzo,http://www.wikidata.org/entity/Q4267021
417,Q62051641,2025-10-22T12:50:42Z,2025-10-22T12:50:42Z
418,Q62051641,pt,pt
419,Q62051641,en,en
420,Q62051641,https://pa.wikipedia.org/,https://pa.wikipedia.org/
421,Q62051641,https://pt.wikipedia.org/,https://pt.wikipedia.org/
422,Q62051641,Italy,http://www.wikidata.org/entity/Q38
423,Q62051641,talijanski matematičar,talijanski matematičar
424,Q62051641,Maria-Laura Torrente,http://www.wikidata.org/entity/Q102565694
425,Q62051641,Elisa Palezzato,http://www.wikidata.org/entity/Q102670992
426,Q62051641,Italian mathematician,Italian mathematician
427,Q62051641,matematico italiano,matematico italiano
428,Q62051641,male,http://www.wikidata.org/entity/Q6581097
429,Q62051641,italiensk matematiker,italiensk matematiker
430,Q62051641,ریاضیدان ایتالیایی,ریاضیدان ایتالیایی
431,Q62051641,italiensk matematikar,italiensk matematikar
432,Q62051641,italiensk matematiker,italiensk matematiker
433,Q62051641,statement/Q93433532-29E93DDF-FD8C-4442-A07B-961B0397D95D,http://www.wikidata.org/entity/statement/Q93433532-29E93DDF-FD8C-4442-A07B-961B0397D95D
434,Q62051641,statement/Q93433532-55AD1181-5125-42F0-8636-2CA6EBB751CE,http://www.wikidata.org/entity/statement/Q93433532-55AD1181-5125-42F0-8636-2CA6EBB751CE
435,Q62051641,statement/Q93433532-5F5A9289-728D-43B3-B8D6-7DC3394E3297,http://www.wikidata.org/entity/statement/Q93433532-5F5A9289-728D-43B3-B8D6-7DC3394E3297
436,Q62051641,statement/Q93433532-716094B4-2DBE-46B8-BCCF-5647AB06BAEA,http://www.wikidata.org/entity/statement/Q93433532-716094B4-2DBE-46B8-BCCF-5647AB06BAEA
437,Q62051641,statement/Q93433532-8EF93111-7DA6-40F5-9A34-960E048727E4,http://www.wikidata.org/entity/statement/Q93433532-8EF93111-7DA6-40F5-9A34-960E048727E4
438,Q62051641,statement/Q93433532-94ECEFA1-8622-4304-B7BC-D5776E6EA7C8,http://www.wikidata.org/entity/statement/Q93433532-94ECEFA1-8622-4304-B7BC-D5776E6EA7C8
439,Q62051641,statement/Q93433532-9BE50CB9-5E53-4231-9E44-31ADA8A090C6,http://www.wikidata.org/entity/statement/Q93433532-9BE50CB9-5E53-4231-9E44-31ADA8A090C6
440,Q62051641,statement/Q93433532-9E78753B-D8D3-4B2B-BF70-DEDF3B906E2E,http://www.wikidata.org/entity/statement/Q93433532-9E78753B-D8D3-4B2B-BF70-DEDF3B906E2E
441,Q62051641,statement/Q93433532-C121A799-4D0D-4FF8-80B7-375EFF7FA2ED,http://www.wikidata.org/entity/statement/Q93433532-C121A799-4D0D-4FF8-80B7-375EFF7FA2ED
442,Q62051641,statement/Q93433532-E0ADEAA6-7F81-48F6-972C-F69817564EAB,http://www.wikidata.org/entity/statement/Q93433532-E0ADEAA6-7F81-48F6-972C-F69817564EAB
443,Q62051641,statement/q93433532-e360ab59-4899-7d64-8f21-09ba4440092d,http://www.wikidata.org/entity/statement/q93433532-e360ab59-4899-7d64-8f21-09ba4440092d
444,Q62051641,statement/q93433532-f6a70458-4665-87f3-5852-1376d054e16e,http://www.wikidata.org/entity/statement/q93433532-f6a70458-4665-87f3-5852-1376d054e16e
445,Q62051641,statement/Q93433532-FF451438-F8E5-4F02-8BD5-EC8DD3EA1707,http://www.wikidata.org/entity/statement/Q93433532-FF451438-F8E5-4F02-8BD5-EC8DD3EA1707
446,Q62051641,192539,192539
447,Q62051641,0000000117710736,0000000117710736
448,Q62051641,032873700,032873700
449,Q62051641,12381883k,12381883k
450,Q62051641,ctu2012739095,ctu2012739095
451,Q62051641,DA03799505,DA03799505
452,Q62051641,human,http://www.wikidata.org/entity/Q5
453,Q62051641,Lorenzo Robbiano,Lorenzo Robbiano
454,Q62051641,Lorenzo Robbiano,Lorenzo Robbiano
455,Q62051641,Lorenzo Robbiano,Lorenzo Robbiano
456,Q62051641,Lorenzo Robbiano,Lorenzo Robbiano
457,Q62051641,Lorenzo Robbiano,Lorenzo Robbiano
458,Q62051641,Lorenzo Robbiano,Lorenzo Robbiano
459,Q62051641,Lorenzo Robbiano,Lorenzo Robbiano
460,Q62051641,Lorenzo Robbiano,Lorenzo Robbiano
461,Q62051641,Lorenzo Robbiano,Lorenzo Robbiano
462,Q62051641,Lorenzo Robbiano,Lorenzo Robbiano
463,Q62051641,Lorenzo Robbiano,Lorenzo Robbiano
464,Q62051641,Lorenzo Robbiano,Lorenzo Robbiano
465,Q62051641,Lorenzo Robbiano,Lorenzo Robbiano
466,Q62051641,Lorenzo Robbiano,Lorenzo Robbiano
467,Q62051641,Anna M. Bigatti,http://www.wikidata.org/entity/Q62051641
468,Q62051641,Anna M. Bigatti,http://www.wikidata.org/entity/Q62051641
469,Q62051641,Anna M. Bigatti,http://www.wikidata.org/entity/Q62051641
470,Q62051641,Anna M. Bigatti,http://www.wikidata.org/entity/Q62051641
471,Q62051641,Italian,http://www.wikidata.org/entity/Q652
472,Q62051641,statement/Q93433532-83C8180D-EC8D-44EE-885E-C0E70FBF6519,http://www.wikidata.org/entity/statement/Q93433532-83C8180D-EC8D-44EE-885E-C0E70FBF6519
473,Q62051641,person/e8c0cfba-a2b8-4207-803e-098e2b5cddef,person/e8c0cfba-a2b8-4207-803e-098e2b5cddef
474,Q62051641,WikiProject Mathematics,http://www.wikidata.org/entity/Q8487137
475,Q62051641,217813,217813
476,Q62051641,A024274060,A024274060
477,Q62051641,201096,201096
478,Q62051641,Lorenzo Robbiano,http://www.wikidata.org/entity/Q93433532
479,Q62051641,1,1
480,Q62051641,6,6
481,Q62051641,9138,9138
482,Q62051641,56532,56532
483,Q62051641,Elisa,http://www.wikidata.org/entity/Q1168432
484,Q62051641,59469411,59469411
485,Q62051641,https://cir.nii.ac.jp/crid/1140282266549828992.rdf,https://cir.nii.ac.jp/crid/1140282266549828992.rdf
486,Q62051641,1140282266549828992,1140282266549828992
487,Q62051641,English,http://www.wikidata.org/entity/Q1860
488,Q62051641,35302,35302
489,Q62051641,http://data.bibliotheken.nl/id/thes/p333504410,http://data.bibliotheken.nl/id/thes/p333504410
490,Q62051641,http://data.bnf.fr/ark:/12148/cb12381883k#about,http://data.bnf.fr/ark:/12148/cb12381883k#about
491,Q62051641,http://www.idref.fr/032873700/id,http://www.idref.fr/032873700/id
492,Q62051641,2339197552,2339197552
493,Q62051641,statement/Q93433532-135D110D-BCBF-48AD-9F45-8A90E39C6A47,http://www.wikidata.org/entity/statement/Q93433532-135D110D-BCBF-48AD-9F45-8A90E39C6A47
494,Q62051641,statement/Q93433532-450D58BD-E4B4-4B6A-B71F-2A56D79ED1C9,http://www.wikidata.org/entity/statement/Q93433532-450D58BD-E4B4-4B6A-B71F-2A56D79ED1C9
495,Q62051641,statement/Q93433532-21fc988e-4e34-9663-3e38-fc3239796077,http://www.wikidata.org/entity/statement/Q93433532-21fc988e-4e34-9663-3e38-fc3239796077
496,Q62051641,statement/Q93433532-469BC986-42CE-4651-AE86-7BA13AD21FB5,http://www.wikidata.org/entity/statement/Q93433532-469BC986-42CE-4651-AE86-7BA13AD21FB5
497,Q62051641,statement/Q93433532-069B70F4-8756-4BCB-9607-E7EEF7745D9D,http://www.wikidata.org/entity/statement/Q93433532-069B70F4-8756-4BCB-9607-E7EEF7745D9D
498,Q62051641,statement/q93433532-5e55434f-4223-0303-3de1-37613e26a624,http://www.wikidata.org/entity/statement/q93433532-5e55434f-4223-0303-3de1-37613e26a624
499,Q62051641,statement/Q93433532-0F6BD0EF-EFCD-4294-BF16-AC8C3ECA59FD,http://www.wikidata.org/entity/statement/Q93433532-0F6BD0EF-EFCD-4294-BF16-AC8C3ECA59FD
500,Q62051641,statement/Q93433532-7153A23F-ED90-46B0-8676-8E1D4BFD3D47,http://www.wikidata.org/entity/statement/Q93433532-7153A23F-ED90-46B0-8676-8E1D4BFD3D47
501,Q62051641,statement/Q93433532-6B3FCF32-E092-4578-B97E-6D89EA9A823E,http://www.wikidata.org/entity/statement/Q93433532-6B3FCF32-E092-4578-B97E-6D89EA9A823E
502,Q62051641,statement/Q93433532-744ED002-94FE-4357-A31D-0F5FE571D86F,http://www.wikidata.org/entity/statement/Q93433532-744ED002-94FE-4357-A31D-0F5FE571D86F
503,Q62051641,statement/Q93433532-769F5F48-98D2-43C5-9BDE-44A7A6FFA23C,http://www.wikidata.org/entity/statement/Q93433532-769F5F48-98D2-43C5-9BDE-44A7A6FFA23C
504,Q62051641,statement/Q93433532-5EA588EE-9F44-4383-A9B0-6E13FF9FD9D6,http://www.wikidata.org/entity/statement/Q93433532-5EA588EE-9F44-4383-A9B0-6E13FF9FD9D6
505,Q62051641,statement/Q93433532-8D248120-9F76-44D9-8CD3-2B647479AD7C,http://www.wikidata.org/entity/statement/Q93433532-8D248120-9F76-44D9-8CD3-2B647479AD7C
506,Q62051641,statement/Q93433532-47C1B602-BF81-42C0-8C8F-EB80233A4A6F,http://www.wikidata.org/entity/statement/Q93433532-47C1B602-BF81-42C0-8C8F-EB80233A4A6F
507,Q62051641,statement/Q93433532-8E9D9843-494B-4D72-9C12-FB53DD05E716,http://www.wikidata.org/entity/statement/Q93433532-8E9D9843-494B-4D72-9C12-FB53DD05E716
